,id,hours,start,finish,rest,rosDay,rosLine
0,SPE178,7:42,16:27:00,01:20:00,False,11,21
0,SPER110,5:47,17:28:00,23:15:00,False,12,21
0,SPEX114,6:32,13:05:00,19:37:00,True,13,21
0,OFF,,,,False,14,21
0,OFF,,,,False,15,21
0,AV,8:00,11:00:00,19:00:00,False,16,21
0,SPE150,7:29,11:55:00,19:24:00,False,17,21
0,SPE150,7:29,11:55:00,19:24:00,False,18,21
0,OFF,,,,False,19,21
0,SPE148,9:23,11:24:00,20:47:00,False,20,21
0,SPE199,7:24,11:24:00,18:48:00,False,21,21
0,SPE113,6:00,10:32:00,16:32:00,False,22,21
0,SPE152,7:59,12:22:00,20:21:00,False,23,21
0,OFF,,,,False,24,21
0,OFF,,,,False,25,21
0,SPE178,7:42,16:27:00,01:20:00,False,26,21
0,SPE178,7:42,16:27:00,01:20:00,False,27,21
0,SPE208,6:00,16:31:00,22:31:00,False,28,21
0,SPE117,6:00,13:30:00,19:30:00,False,1,22
0,SPE160,8:51,13:30:00,22:21:00,False,2,22
0,SPE160,8:51,13:30:00,22:21:00,False,3,22
0,SPE163,7:02,14:50:00,21:52:00,False,4,22
0,EDO,,,,False,5,22
0,OFF,,,,False,6,22
0,OFF,,,,False,7,22
0,OFF,,,,False,8,22
0,OFF,,,,False,9,22
0,SPE175,9:16,16:21:00,01:37:00,False,10,22
0,SPER110,5:47,17:28:00,23:15:00,False,11,22
0,SPEX114,6:32,13:05:00,19:37:00,True,12,22
0,SPE148,9:23,11:24:00,20:47:00,False,13,22
0,SPE199,7:24,11:24:00,18:48:00,False,14,22
0,SPE115,:58,12:30:00,19:28:00,False,15,22
0,SPE154,8:18,12:39:00,20:57:00,False,16,22
0,OFF,,,,False,17,22
0,SPE148,9:23,11:24:00,20:47:00,False,18,22
0,SPE150,7:29,11:55:00,19:24:00,False,19,22
0,SPE150,7:29,11:55:00,19:24:00,False,20,22
0,OFF,,,,False,21,22
0,OFF,,,,False,22,22
0,SPE134,6:47,05:31:00,12:18:00,False,23,22
0,SPE134,6:47,05:31:00,12:18:00,False,24,22
0,SPE147,6:36,06:42:00,13:18:00,False,25,22
0,SPE147,6:36,06:42:00,13:18:00,False,26,22
0,SPE147,6:36,06:42:00,13:18:00,False,27,22
0,OFF,,,,False,28,22
0,OFF,,,,False,1,23
0,SPE143,9:08,06:21:00,15:29:00,False,2,23
0,SPE143,9:08,06:21:00,15:29:00,False,3,23
0,SPE147,6:36,06:42:00,13:18:00,False,4,23
0,OFF,,,,False,5,23
0,SPE142,7:14,06:19:00,13:33:00,False,6,23
0,SPE186,7:03,06:19:00,13:22:00,False,7,23
0,SPE102,6:32,06:19:00,12:51:00,False,8,23
0,SPE128,8:23,04:52:00,13:15:00,False,9,23
0,SPER109,5:50,06:59:00,12:49:00,False,10,23
0,SPEX112,6:04,06:00:00,12:04:00,True,11,23
0,EDO,,,,False,12,23
0,OFF,,,,False,13,23
0,OFF,,,,False,14,23
0,OFF,,,,False,15,23
0,OFF,,,,False,16,23
0,SPE155,9:49,12:50:00,22:39:00,False,17,23
0,SPE154,8:18,12:39:00,20:57:00,False,18,23
0,SPE154,8:18,12:39:00,20:57:00,False,19,23
0,SPE157,6:00,13:15:00,19:15:00,False,20,23
0,SPE201,6:00,12:58:00,18:58:00,False,21,23
0,SPE115,6:58,12:30:00,19:28:00,False,22,23
0,SPE158,9:09,13:16:00,22:25:00,False,23,23
0,OFF,,,,False,24,23
0,SPE159,6:19,13:22:00,19:41:00,False,25,23
0,SPE159,6:19,13:22:00,19:41:00,False,26,23
0,SPE151,7:13,11:56:00,19:09:00,False,27,23
0,OFF,,,,False,28,23
0,OFF,,,,False,1,24
0,SPE134,6:47,05:31:00,12:18:00,False,2,24
0,SPE134,6:47,05:31:00,12:18:00,False,3,24
0,SPE145,9:32,06:31:00,16:03:00,False,4,24
0,SPE145,9:32,06:31:00,16:03:00,False,5,24
0,OFF,,,,False,6,24
0,SPE188,6:30,06:28:00,12:58:00,False,7,24
0,SPE107,6:58,07:20:00,14:18:00,False,8,24
0,SPER108,6:11,06:54:00,13:05:00,False,9,24
0,SPEX111,6:04,06:00:00,12:04:00,True,10,24
0,SPE143,9:08,06:21:00,15:29:00,False,11,24
0,EDO,,,,False,12,24
0,OFF,,,,False,13,24
0,OFF,,,,False,14,24
0,OFF,,,,False,15,24
0,OFF,,,,False,16,24
0,SPE173,8:45,16:12:00,00:57:00,False,17,24
0,SPE173,8:45,16:12:00,00:57:00,False,18,24
0,SPE173,8:45,16:12:00,00:57:00,False,19,24
0,SPE173,8:45,16:12:00,00:57:00,False,20,24
0,SPE207,6:00,16:21:00,22:21:00,False,21,24
0,SPE125,6:00,16:21:00,22:21:00,False,22,24
0,SPE176,6:00,16:21:00,22:21:00,False,23,24
0,OFF,,,,False,24,24
0,SPE163,7:02,14:50:00,21:52:00,False,25,24
0,SPE163,7:02,14:50:00,21:52:00,False,26,24
0,SPE161,7:52,13:35:00,21:27:00,False,27,24
0,OFF,,,,False,28,24
0,OFF,,,,False,1,25
0,OFF,,,,False,2,25
0,EDO,,,,False,3,25
0,SPE172,7:25,15:56:00,23:21:00,False,4,25
0,SPE172,7:25,15:56:00,23:21:00,False,5,25
0,SPE173,8:45,16:12:00,00:57:00,False,6,25
0,SPE206,7:12,15:50:00,23:02:00,False,7,25
0,SPER102,5:54,17:16:00,23:10:00,False,8,25
0,SPEX113,6:00,11:56:00,17:56:00,True,9,25
0,OFF,,,,False,10,25
0,SPE155,9:49,12:50:00,22:39:00,False,11,25
0,SPE154,8:18,12:39:00,20:57:00,False,12,25
0,SPE154,8:18,12:39:00,20:57:00,False,13,25
0,OFF,,,,False,14,25
0,OFF,,,,False,15,25
0,SPE171,6:34,15:43:00,22:17:00,False,16,25
0,SPE176,6:00,16:21:00,22:21:00,False,17,25
0,SPE175,9:16,16:21:00,01:37:00,False,18,25
0,SPE175,9:16,16:21:00,01:37:00,False,19,25
0,SPE179,7:29,16:30:00,23:59:00,False,20,25
0,OFF,,,,False,21,25
0,OFF,,,,False,22,25
0,SPE168,8:25,15:28:00,23:53:00,False,23,25
0,SPE168,8:25,15:28:00,23:53:00,False,24,25
0,SPE162,7:31,14:22:00,21:53:00,False,25,25
0,SPE165,6:22,15:21:00,21:43:00,False,26,25
0,SPE165,6:22,15:21:00,21:43:00,False,27,25
0,OFF,,,,False,28,25
0,OFF,,,,False,1,26
0,EDO,,,,False,2,26
0,OFF,,,,False,3,26
0,SPE131,7:48,05:09:00,12:57:00,False,4,26
0,SPE131,7:48,05:09:00,12:57:00,False,5,26
0,SPE131,7:48,05:09:00,12:57:00,False,6,26
0,SPER115,5:50,06:59:00,12:49:00,False,7,26
0,SPEX104,6:06,06:00:00,12:06:00,True,8,26
0,SPE132,7:43,05:14:00,12:57:00,False,9,26
0,SPE132,7:43,05:14:00,12:57:00,False,10,26
0,OFF,,,,False,11,26
0,OFF,,,,False,12,26
0,SPE141,8:06,06:07:00,14:13:00,False,13,26
0,SPE185,9:50,06:14:00,16:04:00,False,14,26
0,SPE103,:00,06:24:00,12:24:00,False,15,26
0,SPE150,7:29,11:55:00,19:24:00,False,16,26
0,OFF,,,,False,17,26
0,SPE159,6:19,13:22:00,19:41:00,False,18,26
0,SPE162,7:31,14:22:00,21:53:00,False,19,26
0,SPE162,7:31,14:22:00,21:53:00,False,20,26
0,OFF,,,,False,21,26
0,OFF,,,,False,22,26
0,SPE148,9:23,11:24:00,20:47:00,False,23,26
0,SPE152,7:59,12:22:00,20:21:00,False,24,26
0,SPE149,7:50,11:42:00,19:32:00,False,25,26
0,SPE156,7:38,13:02:00,20:40:00,False,26,26
0,SPE156,7:38,13:02:00,20:40:00,False,27,26
0,OFF,,,,False,28,26
0,OFF,,,,False,1,27
0,SPE141,8:06,06:07:00,14:13:00,False,2,27
0,SPE141,8:06,06:07:00,14:13:00,False,3,27
0,OFF,,,,False,4,27
0,SPE127,6:06,04:39:00,10:45:00,False,5,27
0,SPE127,6:06,04:39:00,10:45:00,False,6,27
0,SPER116,5:55,06:54:00,12:49:00,False,7,27
0,SPEX105,6:06,06:00:00,12:06:00,True,8,27
0,EDO,,,,False,9,27
0,OFF,,,,False,10,27
0,OFF,,,,False,11,27
0,SPE143,9:08,06:21:00,15:29:00,False,12,27
0,SPE143,9:08,06:21:00,15:29:00,False,13,27
0,SPE196,8:59,10:02:00,19:01:00,False,14,27
0,SPE112,:58,09:50:00,18:48:00,False,15,27
0,SPE153,8:55,12:32:00,21:27:00,False,16,27
0,SPE153,8:55,12:32:00,21:27:00,False,17,27
0,OFF,,,,False,18,27
0,SPE156,7:38,13:02:00,20:40:00,False,19,27
0,SPE156,7:38,13:02:00,20:40:00,False,20,27
0,OFF,,,,False,21,27
0,OFF,,,,False,22,27
0,SPE154,8:18,12:39:00,20:57:00,False,23,27
0,SPE157,6:00,13:15:00,19:15:00,False,24,27
0,SPE157,6:00,13:15:00,19:15:00,False,25,27
0,SPE157,6:00,13:15:00,19:15:00,False,26,27
0,SPE159,6:19,13:22:00,19:41:00,False,27,27
0,OFF,,,,False,28,27
0,OFF,,,,False,1,28
0,SPE158,9:09,13:16:00,22:25:00,False,2,28
0,SPE158,9:09,13:16:00,22:25:00,False,3,28
0,OFF,,,,False,4,28
0,SPE178,7:42,16:27:00,01:20:00,False,5,28
0,SPER110,5:47,17:28:00,23:15:00,False,6,28
0,SPEX121,5:40,13:05:00,18:45:00,True,7,28
0,SPE115,6:58,12:30:00,19:28:00,False,8,28
0,SPE155,9:49,12:50:00,22:39:00,False,9,28
0,SPE156,7:38,13:02:00,20:40:00,False,10,28
0,SPE156,7:38,13:02:00,20:40:00,False,11,28
0,EDO,,,,False,12,28
0,OFF,,,,False,13,28
0,OFF,,,,False,14,28
0,OFF,,,,False,15,28
0,OFF,,,,False,16,28
0,SPE165,6:22,15:21:00,21:43:00,False,17,28
0,SPE165,6:22,15:21:00,21:43:00,False,18,28
0,SPE158,9:09,13:16:00,22:25:00,False,19,28
0,SPE158,9:09,13:16:00,22:25:00,False,20,28
0,SPE200,6:52,12:32:00,19:24:00,False,21,28
0,SPE116,8:00,12:32:00,20:32:00,False,22,28
0,OFF,,,,False,23,28
0,SPE165,6:22,15:21:00,21:43:00,False,24,28
0,SPE165,6:22,15:21:00,21:43:00,False,25,28
0,SPE166,7:59,15:21:00,23:20:00,False,26,28
0,SPE166,7:59,15:21:00,23:20:00,False,27,28
0,OFF,,,,False,28,28
0,OFF,,,,False,1,29
0,OFF,,,,False,2,29
0,EDO,,,,False,3,29
0,SPE143,9:08,06:21:00,15:29:00,False,4,29
0,SPER109,5:50,06:59:00,12:49:00,False,5,29
0,SPEX112,6:04,06:00:00,12:04:00,True,6,29
0,SPE185,9:50,06:14:00,16:04:00,False,7,29
0,SPE108,6:42,07:40:00,14:22:00,False,8,29
0,SPE131,7:48,05:09:00,12:57:00,False,9,29
0,SPE131,7:48,05:09:00,12:57:00,False,10,29
0,OFF,,,,False,11,29
0,SPE128,8:23,04:52:00,13:15:00,False,12,29
0,SPE128,8:23,04:52:00,13:15:00,False,13,29
0,OFF,,,,False,14,29
0,OFF,,,,False,15,29
0,SPE156,7:38,13:02:00,20:40:00,False,16,29
0,SPE162,7:31,14:22:00,21:53:00,False,17,29
0,SPE162,7:31,14:22:00,21:53:00,False,18,29
0,OFF,,,,False,19,29
0,SPE149,7:50,11:42:00,19:32:00,False,20,29
0,SPE198,8:11,11:02:00,19:13:00,False,21,29
0,SPE114,7:56,11:16:00,19:12:00,False,22,29
0,SPE150,7:29,11:55:00,19:24:00,False,23,29
0,SPE150,7:29,11:55:00,19:24:00,False,24,29
0,OFF,,,,False,25,29
0,OFF,,,,False,26,29
0,SPE142,7:14,06:19:00,13:33:00,False,27,29
0,SPE186,7:03,06:19:00,13:22:00,False,28,29
0,SPE103,6:00,06:24:00,12:24:00,False,1,30
0,SPE126,6:00,04:14:00,10:14:00,False,2,30
0,SPE126,6:00,04:14:00,10:14:00,False,3,30
0,SPER108,6:11,06:54:00,13:05:00,False,4,30
0,SPEX111,6:04,06:00:00,12:04:00,True,5,30
0,OFF,,,,False,6,30
0,OFF,,,,False,7,30
0,OFF,,,,False,8,30
0,OFF,,,,False,9,30
0,EDO,,,,False,10,30
0,SPE131,7:48,05:09:00,12:57:00,False,11,30
0,SPE131,7:48,05:09:00,12:57:00,False,12,30
0,SPE131,7:48,05:09:00,12:57:00,False,13,30
0,SPE197,6:28,10:50:00,17:18:00,False,14,30
0,OFF,,,,False,15,30
0,SPE152,7:59,12:22:00,20:21:00,False,16,30
0,SPE152,7:59,12:22:00,20:21:00,False,17,30
0,SPE152,7:59,12:22:00,20:21:00,False,18,30
0,SPE169,6:01,15:32:00,21:33:00,False,19,30
0,OFF,,,,False,20,30
